@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.17820,0.48629,n
0.21253,0.47681,n
0.18956,0.38437,n
0.12930,0.03699,p
0.40577,0.46259,p
0.25358,0.62882,n
0.18365,0.47308,n
0.80743,0.38140,p
0.13261,0.58760,n
0.29791,0.47272,n
0.76529,0.88112,p
0.35991,0.40960,n
0.31111,0.47394,n
0.73785,0.28285,p
0.38973,0.01099,p
0.08914,0.52749,n
0.06594,0.39074,p
0.95578,0.62502,p
0.74921,0.02304,p
0.72540,0.88406,n
0.20059,0.52285,n
0.84570,0.61632,p
0.25001,0.55410,n
0.24069,0.42102,n
0.55946,0.41536,p
0.29248,0.59325,n
0.69982,0.92340,n
0.63049,0.29209,p
0.82151,0.76708,p
0.73270,0.79560,p
0.26251,0.28846,p
0.16418,0.46098,n
0.27453,0.49569,n
0.25665,0.36498,n
0.57863,0.51260,p
0.17791,0.52193,p
0.15145,0.62466,n
0.08009,0.55679,n
0.26968,0.07859,p
0.02727,0.78081,p
0.23330,0.44079,n
0.22037,0.46353,n
0.09384,0.57655,n
0.84691,0.46196,p
0.08316,0.41040,n
0.49916,0.36784,p
0.30744,0.57902,n
0.69244,0.00814,p
0.11880,0.44297,n
0.92922,0.73838,p
0.86292,0.30380,n
0.70411,0.72587,p
0.25848,0.62553,p
0.67731,0.35856,p
0.34248,0.20291,p
0.08950,0.40127,n
0.88617,0.39829,p
0.49636,0.86694,p
0.76922,0.27543,p
0.98408,0.91098,p
0.84581,0.11057,p
0.29123,0.52147,n
0.26217,0.40007,n
0.48310,0.80593,p
0.42287,0.36628,p
0.07169,0.77238,p
0.06878,0.44952,n
0.25412,0.48244,n
0.34899,0.61927,p
0.65896,0.41485,p
0.54770,0.68414,p
0.53930,0.46891,n
0.25753,0.40896,n
0.23251,0.39980,n
0.32173,0.56488,n
0.48306,0.82313,p
0.49107,0.25035,p
0.53198,0.74453,p
0.25761,0.48470,n
0.16657,0.51455,n
0.97487,0.32685,p
0.03195,0.52243,p
0.93228,0.67025,p
0.53865,0.32689,p
0.24002,0.63231,n
0.26701,0.47127,n
0.68546,0.86823,p
0.66370,0.19283,p
0.10466,0.51199,n
0.57759,0.17535,p
0.19795,0.46285,n
0.08899,0.86232,p
0.22281,0.49259,n
0.24297,0.47641,p
0.25289,0.63988,n
0.34727,0.50705,n
0.16630,0.56659,n
0.20725,0.46183,n
0.12620,0.47395,n
0.17851,0.41878,n
0.17131,0.45034,n
0.23156,0.46923,n
0.17224,0.40384,n
0.69783,0.54216,n
0.82305,0.10184,p
0.20785,0.37486,p
0.61277,0.93384,p
0.56692,0.03509,n
0.99498,0.44709,p
0.59545,0.62679,p
0.13724,0.53368,n
0.19066,0.44364,n
0.24408,0.62755,p
0.88164,0.19506,p
0.26317,0.60014,p
0.28056,0.44088,n
0.31283,0.46516,n
0.31419,0.48797,n
0.65547,0.12430,p
0.55972,0.55543,p
0.17772,0.56091,p
0.18480,0.50703,n
0.20424,0.57028,n
0.88221,0.44256,p
0.33621,0.46214,n
0.12864,0.60350,n
0.25359,0.62902,n
0.85206,0.38017,p
0.08863,0.58437,n
0.09125,0.89204,n
0.15956,0.60714,n
0.80498,0.64740,n
0.90243,0.82661,p
0.80588,0.97157,p
0.23017,0.56869,n
0.48245,0.98695,p
0.09971,0.55703,n
0.16383,0.55456,n
0.12663,0.54993,n
0.28632,0.74726,n
0.27394,0.52809,n
0.19322,0.47741,n
0.23600,0.48773,n
0.48151,0.76520,p
0.30623,0.41718,n
0.04932,0.71028,p
0.27764,0.76886,p
0.33610,0.60150,p
0.87781,0.22663,p
0.01288,0.96745,p
0.55798,0.54270,p
0.73449,0.54977,p
0.71542,0.55526,p
0.12143,0.54869,n
0.59548,0.51477,p
0.19998,0.41954,n
0.06573,0.45655,n
0.09253,0.39617,n
0.27781,0.45237,p
0.66091,0.66985,p
0.88231,0.91919,p
0.33886,0.27344,p
0.47578,0.57085,p
0.32873,0.51635,n
0.17506,0.05828,p
0.80089,0.99101,p
0.23224,0.42575,n
0.18761,0.49858,n
0.16376,0.55870,n
0.43039,0.36153,p
0.66708,0.40974,p
0.32367,0.33591,p
0.27579,0.45416,n
0.13719,0.96014,p
0.47657,0.30495,p
0.72524,0.09436,p
0.07839,0.43116,n
0.17585,0.58652,n
0.07205,0.42804,n
0.95210,0.61859,p
0.88530,0.68613,p
0.34355,0.89358,n
0.78911,0.72428,p
0.29544,0.44000,n
0.13927,0.39131,n
0.20419,0.59518,n
0.22828,0.61341,n
0.33491,0.49127,n
0.52029,0.16329,n
0.22908,0.53798,n
0.10142,0.53021,n
0.27604,0.56250,n
0.07411,0.99905,p
0.11550,0.40515,p
0.23772,0.61922,n
0.17356,0.59128,p
0.35511,0.37300,n
0.20963,0.61381,n
0.22897,0.45377,n
0.07151,0.76123,p
0.27841,0.15728,p
0.21466,0.48713,n
0.52527,0.28051,p
0.19686,0.15039,p
0.31177,0.91326,p
0.11969,0.45838,n
0.22134,0.42071,n
0.80923,0.20223,p
0.84489,0.41829,p
0.43632,0.90027,p
0.32287,0.46520,p
0.22514,0.45685,n
0.19267,0.55904,n
0.10593,0.40123,p
0.28575,0.38109,n
0.23692,0.59029,n
0.14863,0.55593,n
0.20139,0.68867,p
0.07405,0.48512,n
0.30652,0.86312,p
0.10797,0.52740,n
0.22974,0.51488,n
0.27828,0.46682,p
0.02236,0.25542,p
0.50210,0.34050,p
0.10010,0.56198,n
0.10857,0.96073,p
0.29649,0.45918,n
0.38703,0.08324,p
0.81385,0.23491,p
0.21103,0.49411,n
0.28024,0.51121,n
0.61725,0.42318,p
0.34026,0.45104,n
0.23633,0.62452,n
0.18873,0.44331,n
0.21672,0.59322,n
0.30188,0.60952,n
0.33375,0.53324,n
0.31916,0.19051,p
0.49719,0.71638,p
0.30786,0.49632,n
0.19670,0.42038,n
0.07601,0.54669,n
0.08635,0.42194,n
0.21186,0.54161,n
0.33203,0.47763,n
0.14953,0.49304,p
0.28512,0.59738,n
0.12334,0.52674,p
0.15451,0.39561,n
0.31268,0.71091,p
0.12919,0.67159,p
0.32491,0.47311,n
0.28740,0.39006,n
0.22690,0.64221,p
0.27439,0.48670,n
0.28486,0.57545,n
0.24218,0.61633,n
0.37548,0.77626,p
0.97020,0.36237,n
0.02175,0.07206,p
0.05612,0.37592,p
0.22493,0.47178,n
0.15137,0.39730,n
0.50410,0.22712,p
0.51994,0.56752,n
0.17717,0.61617,n
0.14587,0.17748,p
0.15998,0.88865,p
0.35415,0.68836,n
0.98658,0.36341,p
0.56291,0.81217,n
0.18546,0.59981,n
0.98960,0.39954,p
0.31710,0.98928,p
0.08095,0.58008,n
0.09095,0.58132,p
0.22277,0.59395,n
0.39676,0.68034,p
0.06305,0.77366,p
0.30470,0.68415,p
0.81779,0.37569,p
0.24539,0.51891,n
0.20698,0.61919,n
0.18846,0.88295,p
0.28123,0.78792,p
0.74107,0.60992,p
0.17004,0.54011,n
0.16607,0.86201,p
0.07476,0.95610,p
0.06937,0.45791,n
0.30496,0.44884,n
0.16516,0.41889,n
0.31689,0.72716,p
0.48123,0.22334,p
0.17220,0.38374,n
0.26599,0.36736,n
0.70619,0.77676,p
0.09819,0.57113,n
0.22462,0.62307,n
0.17969,0.63907,n
0.51721,0.13603,p
0.93832,0.79078,n
0.07053,0.51337,p
0.12258,0.47768,n
0.27400,0.60230,n
0.08687,0.34780,p
0.17270,0.49363,p
0.12807,0.55809,n
0.62538,0.69313,p
0.25732,0.16890,p
0.30023,0.39972,n
0.19386,0.53730,n
0.14093,0.58852,n
0.33054,0.45518,n
0.05055,0.50539,n
0.95122,0.90836,p
0.18578,0.33030,p
0.73624,0.31735,p
0.82869,0.97151,p
0.54192,0.95808,p
0.09471,0.25648,p
0.53357,0.68979,p
0.21647,0.46165,n
0.21172,0.84049,p
0.14763,0.44171,n
0.54809,0.98997,p
0.34735,0.51771,n
0.16037,0.50275,n
0.07849,0.48027,n
0.23740,0.59374,n
0.34405,0.46864,n
0.12651,0.40952,n
0.09075,0.03806,p
0.19547,0.49992,n
0.45520,0.06630,n
0.16495,0.44634,n
0.88440,0.45229,p
0.40899,0.81414,n
0.27817,0.29654,p
0.97653,0.87218,p
0.20476,0.44933,n
0.98010,0.52982,p
0.20641,0.57471,n
0.05724,0.30866,p
0.86096,0.66684,p
0.09386,0.48856,n
0.14945,0.38061,n
0.14995,0.56674,n
0.25474,0.57223,n
0.23060,0.39137,n
0.72427,0.55459,p
0.15944,0.71325,p
0.86654,0.37071,p
0.96449,0.01353,p
0.68487,0.08387,p
0.11070,0.48446,n
0.41567,0.58613,p
0.32749,0.57524,n
0.17637,0.64928,p
0.93794,0.24556,p
0.10239,0.62467,p
0.50190,0.02636,p
0.99766,0.77692,p
0.14043,0.57474,n
0.29417,0.39590,n
0.24333,0.63973,n
0.32275,0.57439,n
0.31296,0.42513,n
0.03168,0.68529,p
0.27045,0.59366,n
0.21863,0.55352,n
0.20766,0.63944,n
0.16734,0.55041,n
0.68706,0.19815,p
0.25675,0.58057,n
0.57119,0.67293,p
0.53210,0.13629,p
0.54829,0.98500,p
0.09916,0.39648,n
0.23758,0.63293,n
0.21136,0.36320,n
0.27533,0.58052,n
0.54038,0.29567,p
0.09961,0.54528,n
0.13204,0.62915,n
0.00461,0.70528,n
0.17617,0.52429,p
0.32439,0.51765,n
0.26227,0.02779,n
0.30960,0.58988,n
0.07637,0.82907,p
0.43917,0.25782,p
0.25427,0.58538,p
0.91795,0.35997,p
0.57557,0.51799,n
0.17720,0.52438,n
0.02519,0.55993,p
0.58233,0.12213,p
0.28928,0.61924,n
0.79157,0.69516,p
0.10642,0.49239,n
0.93127,0.65484,p
0.29719,0.63519,p
0.34543,0.49819,p
0.20939,0.40811,p
0.03623,0.22029,p
0.66064,0.59163,p
0.18606,0.56836,n
0.77683,0.26633,p
0.82661,0.40354,p
0.67158,0.13270,p
0.18964,0.52166,n
0.21616,0.51750,n
0.14720,0.51115,n
0.30109,0.52347,n
0.59679,0.86190,p
0.17379,0.48134,n
0.21459,0.37546,n
0.23178,0.58016,p
0.14195,0.45604,n
0.26381,0.41645,n
0.13351,0.40922,n
0.05003,0.89335,p
0.13085,0.61764,n
0.21632,0.55860,p
0.31331,0.43213,n
0.13744,0.56250,n
0.05103,0.06235,p
0.26357,0.57201,n
0.41198,0.51931,p
0.16693,0.41651,n
0.75369,0.99465,p
0.25906,0.42803,n
0.27071,0.39958,n
0.11000,0.59341,n
0.21368,0.54400,n
0.86609,0.17486,p
0.24521,0.35440,p
0.07853,0.41887,n
0.22722,0.38089,n
0.68944,0.57592,p
0.27956,0.51960,n
0.12087,0.40451,n
0.23732,0.46886,n
0.59891,0.24953,p
0.25318,0.56877,n
0.14406,0.61472,n
0.17185,0.68426,p
0.14233,0.12708,p
0.20240,0.42234,n
0.63120,0.70622,p
0.14696,0.52978,n
0.32553,0.51272,n
0.78235,0.04501,p
0.17194,0.52321,n
0.27561,0.49350,n
0.61576,0.79673,p
0.11753,0.16037,p
0.16135,0.59130,p
0.22275,0.63911,n
0.11560,0.51486,n
0.23805,0.62090,n
0.30473,0.72915,n
0.10072,0.39344,p
0.23290,0.51895,n
0.12176,0.40776,n
0.25316,0.42907,p
0.15735,0.64326,n
0.23354,0.40029,n
0.21016,0.45491,n
0.30888,0.43965,n
0.26676,0.33693,p
0.63822,0.99511,p
0.97140,0.74368,p
0.20613,0.33979,p
0.01750,0.97362,p
0.23867,0.62268,n
0.28905,0.60320,n
0.83821,0.67482,p
0.10310,0.53716,n
0.29443,0.77606,p
0.37686,0.75928,p
0.89142,0.71233,p
0.27504,0.57087,n
0.18792,0.38870,n
0.18355,0.49727,n
0.14942,0.59135,n
0.20208,0.45518,p
0.02851,0.02925,p
0.96543,0.99858,p
0.55252,0.07744,p
0.59514,0.47177,p
0.68087,0.96445,p
0.51867,0.87624,p
0.98030,0.50711,p
0.13733,0.41776,n
0.74235,0.72634,p
0.26107,0.57517,n
0.11552,0.50715,n
0.10452,0.56249,n
0.17149,0.43815,n
0.32965,0.44039,n
0.38759,0.68553,p
0.27468,0.49470,n
0.26602,0.23463,p
0.64792,0.22812,p
0.09878,0.44169,p
0.34125,0.00493,p
0.82138,0.45325,p
0.71506,0.51440,p
0.57777,0.33243,n
0.32174,0.45484,n
0.16595,0.43346,n
0.70837,0.99973,n
0.23467,0.36899,n
0.29347,0.42757,n
0.23455,0.46991,n
0.76719,0.42592,p
0.32803,0.85670,p
0.28659,0.49734,n
0.52326,0.14949,p
0.77746,0.09638,p
0.33331,0.49509,n
0.24369,0.49329,n
0.05738,0.53676,n
0.19524,0.53239,n
0.73945,0.49074,p
0.16287,0.49255,n
0.14877,0.37601,p
0.30821,0.52387,n
0.10491,0.52556,n
0.25278,0.37259,p
0.60377,0.52452,p
0.10928,0.51977,n
0.08582,0.17762,p
0.30547,0.44428,n
0.34510,0.53642,p
0.26936,0.60021,n
0.27390,0.40339,n
0.44546,0.09511,p
0.35918,0.80519,p
0.18246,0.39265,n
0.85809,0.70599,p
0.31349,0.12868,p
0.13061,0.62507,n
0.49931,0.61778,p
0.31361,0.52026,n
0.22549,0.49599,n
0.96605,0.22889,n
0.30016,0.93229,p
0.28974,0.47152,n
0.20703,0.18668,p
0.18790,0.60740,n
0.93069,0.02897,p
0.85925,0.59211,p
0.34781,0.42302,p
0.29056,0.89368,p
0.23411,0.78416,p
0.36377,0.43551,p
0.12092,0.48048,n
0.05875,0.50633,n
0.19140,0.50659,n
0.34619,0.50127,n
0.17283,0.41433,n
0.20076,0.41760,n
0.29382,0.48408,n
0.75007,0.35105,p
0.92135,0.86669,p
0.25428,0.38899,n
0.21196,0.70328,p
0.16204,0.44906,n
0.14177,0.46697,n
0.20415,0.42530,n
0.46752,0.53622,p
0.98708,0.13640,p
0.30142,0.60449,n
0.51924,0.53018,p
0.02733,0.22670,p
0.23395,0.93158,n
0.28596,0.42820,n
0.14397,0.50431,n
0.10692,0.57979,n
0.18709,0.37586,n
0.12352,0.22578,p
0.16898,0.42418,p
0.60864,0.15680,p
0.98018,0.70289,p
0.51540,0.06479,p
0.18960,0.61429,p
0.23096,0.58646,n
0.11815,0.60551,n
0.09421,0.54928,n
0.26274,0.56401,n
0.34717,0.87058,p
0.21375,0.48485,n
0.75899,0.28840,p
0.01979,0.83519,p
0.76124,0.83534,p
0.14796,0.50666,p
0.92404,0.77979,p
0.07112,0.47183,n
0.07943,0.51147,n
0.30619,0.55719,n
0.68215,0.70854,p
