@relation CIRCLES
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.28876,0.49048,n
0.37138,0.39198,p
0.19524,0.18150,p
0.07406,0.42019,n
0.70162,0.80422,n
0.83217,0.56361,p
0.50110,0.47761,p
0.29375,0.42044,n
0.52640,0.46144,p
0.07421,0.19899,p
0.60786,0.61753,p
0.24350,0.39468,n
0.15198,0.98951,p
0.87914,0.00146,p
0.03119,0.37076,p
0.55390,0.87438,p
0.31758,0.60376,n
0.29229,0.54805,n
0.26468,0.37274,p
0.23056,0.10249,p
0.51133,0.12972,p
0.25212,0.42284,n
0.27088,0.61390,n
0.31144,0.51069,n
0.90109,0.53946,p
0.54193,0.43212,n
0.58084,0.47498,p
0.16359,0.36288,n
0.04929,0.36033,p
0.31609,0.48036,n
0.30621,0.48758,n
0.95081,0.29451,p
0.04860,0.43144,p
0.56554,0.57603,p
0.30816,0.55439,n
0.42741,0.45798,p
0.59204,0.78750,p
0.05379,0.46829,n
0.93047,0.46531,p
0.16419,0.54103,n
0.21612,0.45399,n
0.09325,0.40784,n
0.98719,0.75347,p
0.63776,0.70084,p
0.11984,0.58495,n
0.23502,0.49695,n
0.11015,0.40028,n
0.10480,0.71863,p
0.52273,0.65196,p
0.14272,0.37146,n
0.09687,0.53868,n
0.67402,0.94427,p
0.54490,0.41012,p
0.52335,0.47759,p
0.43786,0.06725,p
0.08751,0.51237,n
0.27677,0.62042,n
0.43789,0.26862,p
0.18259,0.50997,n
0.65869,0.75976,p
0.41379,0.68525,p
0.13470,0.57774,n
0.24249,0.57494,n
0.59475,0.89383,p
0.17113,0.62765,n
0.87666,0.24991,p
0.98828,0.63439,p
0.31079,0.99252,p
0.16499,0.55318,n
0.91425,0.85461,p
0.23090,0.52358,n
0.07691,0.45215,n
0.30423,0.24663,p
0.19307,0.19468,p
0.62318,0.68604,p
0.22741,0.47522,n
0.08471,0.53916,n
0.25894,0.54279,n
0.87377,0.53009,p
0.21886,0.39690,n
0.88026,0.72817,p
0.19072,0.52087,n
0.27669,0.58941,n
0.31093,0.53761,n
0.23198,0.39501,n
0.17423,0.00469,p
0.62008,0.16256,p
0.22211,0.93736,p
0.97126,0.43788,p
0.15206,0.38436,n
0.17258,0.09481,p
0.23315,0.61652,n
0.91176,0.71131,p
0.26402,0.38430,n
0.10539,0.39529,n
0.72663,0.31271,p
0.02655,0.70677,p
0.29041,0.77104,p
0.15959,0.63358,n
0.22347,0.64116,n
0.77848,0.50971,p
0.93891,0.36604,p
0.75947,0.21103,p
0.29533,0.51516,n
0.19907,0.20821,p
0.24204,0.34702,p
0.21925,0.42614,n
0.14221,0.66687,p
0.22304,0.47201,n
0.15272,0.58703,n
0.84222,0.47415,p
0.49375,0.41014,p
0.92065,0.90099,p
0.21495,0.30880,p
0.03618,0.29880,p
0.14904,0.38726,n
0.67335,0.94074,p
0.49488,0.16849,p
0.03957,0.58284,p
0.31697,0.52290,n
0.41552,0.10881,p
0.22031,0.40614,n
0.09158,0.45193,n
0.54441,0.85218,p
0.24741,0.29246,p
0.34687,0.50574,n
0.18423,0.50364,n
0.18929,0.61379,n
0.95961,0.54832,p
0.99159,0.75157,p
0.37217,0.07887,p
0.17929,0.56695,n
0.55681,0.57570,p
0.20805,0.60903,n
0.22697,0.42442,n
0.10526,0.50539,n
0.73877,0.94708,p
0.14028,0.54401,n
0.19050,0.40027,n
0.18195,0.46241,n
0.96587,0.03674,p
0.52542,0.89022,p
0.71792,0.24991,p
0.30525,0.41922,n
0.24820,0.51794,n
0.06376,0.45619,n
0.13368,0.42608,n
0.25169,0.39205,n
0.36837,0.32637,p
0.59864,0.07070,p
0.23883,0.52690,n
0.26837,0.49349,n
0.20332,0.46113,n
0.89239,0.81629,p
0.62343,0.28454,p
0.16524,0.60221,n
0.30624,0.45118,n
0.21478,0.58545,n
0.82769,0.47205,n
0.25055,0.63130,n
0.78373,0.05204,p
0.88922,0.15390,p
0.81179,0.89029,p
0.08277,0.36176,p
0.33122,0.66026,p
0.20352,0.31766,p
0.33040,0.08160,p
0.29322,0.58336,n
0.17492,0.59194,n
0.46012,0.10742,p
0.27012,0.09474,p
0.30035,0.37678,p
0.22018,0.51150,n
0.13511,0.63250,n
0.88342,0.97897,p
0.86031,0.36375,p
0.76881,0.17480,p
0.13279,0.47779,n
0.16996,0.42000,n
0.40990,0.26978,p
0.25309,0.53021,n
0.32136,0.46902,n
0.52096,0.44910,p
0.15441,0.49399,n
0.30024,0.43184,n
0.86497,0.89159,p
0.14997,0.48521,n
0.14662,0.55980,n
0.23857,0.37901,n
0.85824,0.61898,p
0.16443,0.62242,n
0.94288,0.92567,p
0.15686,0.43998,n
0.70734,0.57864,p
0.97085,0.94480,p
0.19956,0.35131,n
0.19388,0.46169,n
0.44816,0.61431,p
0.30146,0.60178,n
0.12154,0.41560,n
0.42047,0.13304,p
0.31763,0.55740,n
0.87245,0.52843,p
0.25957,0.40676,n
0.24157,0.40988,n
0.33246,0.53704,n
0.71729,0.34925,p
0.91620,0.35046,p
0.09240,0.51544,n
0.21248,0.55721,n
0.08558,0.47094,n
0.29441,0.60732,n
0.54420,0.11897,p
0.85411,0.53401,p
0.61745,0.03349,p
0.22286,0.60962,n
0.34746,0.43329,p
0.20192,0.51354,n
0.20263,0.39071,n
0.54518,0.21101,p
0.74551,0.71598,p
0.60331,0.75236,p
0.10519,0.63599,p
0.29836,0.50862,n
0.79473,0.66729,p
0.24341,0.48414,n
0.05294,0.47250,n
0.85399,0.60971,p
0.04255,0.03477,p
0.11089,0.42648,n
0.25232,0.14001,p
0.28597,0.55529,n
0.19911,0.37247,n
0.31117,0.59359,n
0.57411,0.73362,p
0.03164,0.14088,p
0.51296,0.21255,p
0.60275,0.52442,p
0.91472,0.70971,p
0.23111,0.64214,n
0.48783,0.69008,p
0.15333,0.96604,p
0.95679,0.80553,p
0.14733,0.50001,n
0.70002,0.17265,p
0.24397,0.54052,n
0.20012,0.38924,n
0.24370,0.49965,n
0.25177,0.51424,n
0.30241,0.01986,p
0.12226,0.38424,n
0.11847,0.26741,p
0.18905,0.37627,n
0.28387,0.93088,p
0.29394,0.48758,n
0.93718,0.74028,p
0.75235,0.38330,p
0.49305,0.81455,p
0.41997,0.29498,p
0.31596,0.59243,n
0.16541,0.50098,n
0.21503,0.60061,n
0.09873,0.41107,n
0.86046,0.81214,p
0.23678,0.54548,n
0.41324,0.54493,p
0.59884,0.90920,p
0.27394,0.56590,n
0.17678,0.59553,n
0.23737,0.38535,n
0.14583,0.57960,n
0.15968,0.46115,n
0.26200,0.53422,n
0.32877,0.56872,n
0.16443,0.45328,n
0.10240,0.38904,n
0.29325,0.50488,n
0.16086,0.16874,p
0.56652,0.65774,p
0.57024,0.43577,p
0.32772,0.43758,n
0.08135,0.42837,n
0.29339,0.52578,n
0.11462,0.50407,n
0.20088,0.62004,p
0.03754,0.14303,p
0.35249,0.80072,p
0.09034,0.43409,n
0.97609,0.51950,p
0.28558,0.51667,n
0.14874,0.10021,p
0.26355,0.62825,n
0.62440,0.86768,p
0.11758,0.49696,n
0.11874,0.57614,n
0.18469,0.59314,n
0.76094,0.25421,p
0.55505,0.81418,p
0.14006,0.53851,n
0.18838,0.62203,n
0.07466,0.52861,n
0.17382,0.06022,p
0.04336,0.99701,p
0.29685,0.50952,n
0.25308,0.41451,n
0.16104,0.40552,n
0.31419,0.54510,n
0.62701,0.92246,p
0.30391,0.47605,n
0.11650,0.38855,p
0.96584,0.52406,p
0.32293,0.54591,n
0.44653,0.43438,p
0.11201,0.59888,n
0.10312,0.59574,n
0.64658,0.49284,p
0.11522,0.55866,n
0.16586,0.32820,p
0.79744,0.86083,n
0.85478,0.66104,p
0.90230,0.89998,p
0.92676,0.41875,p
0.48114,0.26978,p
0.64245,0.50530,p
0.05514,0.49809,n
0.26218,0.39208,n
0.15544,0.37702,n
0.33728,0.44272,n
0.67630,0.69677,p
0.18826,0.59821,n
0.01368,0.63491,p
0.26549,0.55417,n
0.90429,0.39037,p
0.16085,0.40414,n
0.87049,0.86569,p
0.22562,0.40657,n
0.18990,0.35206,n
0.17240,0.40404,n
0.57945,0.00116,p
0.83626,0.81522,p
0.09824,0.57428,n
0.19859,0.49838,n
0.39904,0.60421,p
0.08285,0.52814,n
0.56965,0.18567,p
0.19724,0.39943,n
0.85192,0.22133,p
0.19447,0.62549,n
0.49688,0.26898,p
0.19887,0.42750,n
0.40937,0.25781,p
0.18308,0.35902,n
0.68922,0.47005,p
0.23956,0.60458,n
0.66991,0.20482,p
0.02853,0.76220,p
0.29253,0.58854,n
0.30196,0.39721,n
0.23842,0.47066,n
0.63722,0.22523,p
0.13072,0.53224,n
0.58411,0.51846,p
0.17405,0.03431,p
0.54573,0.61195,p
0.32541,0.88699,p
0.20889,0.51418,n
0.80902,0.40435,p
0.09404,0.60274,n
0.19061,0.44876,n
0.29979,0.51072,n
0.07099,0.55395,n
0.32212,0.38620,p
0.14940,0.49817,n
0.21985,0.38515,n
0.69467,0.35545,p
0.14122,0.66507,p
0.20240,0.43700,n
0.15513,0.45920,n
0.22778,0.31281,p
0.74363,0.12833,p
0.39524,0.71864,p
0.21274,0.40447,n
0.30073,0.40550,p
0.21799,0.36610,n
0.43738,0.94971,p
0.80913,0.55223,p
0.02302,0.21516,p
0.37359,0.04028,p
0.20204,0.38472,n
0.77251,0.36894,p
0.13331,0.50928,n
0.33380,0.88812,p
0.26134,0.59876,n
0.96884,0.76660,p
0.37258,0.55001,p
0.54096,0.59801,p
0.18803,0.45953,n
0.34043,0.45657,n
0.18036,0.61889,n
0.11520,0.61527,n
0.11628,0.61356,n
0.16574,0.20990,p
0.17552,0.38391,n
0.19522,0.56474,n
0.26748,0.38075,n
0.27620,0.38964,n
0.07221,0.54363,n
0.15373,0.63192,n
0.48001,0.95425,p
0.39370,0.09897,p
0.44710,0.24559,p
0.25109,0.49628,n
0.08653,0.82164,p
0.21465,0.62406,n
0.15999,0.41449,n
0.17482,0.52819,n
0.26199,0.24416,p
0.20608,0.67448,p
0.17180,0.36874,n
0.00391,0.01245,p
0.75539,0.98344,p
0.94419,0.99006,p
0.22031,0.36932,n
0.10640,0.44695,n
0.11596,0.77641,p
0.08526,0.58947,n
0.13800,0.56080,n
0.09616,0.54453,n
0.94317,0.68236,p
0.78933,0.93631,p
0.16929,0.58851,n
0.67441,0.34993,p
0.11807,0.55668,n
0.13044,0.48653,n
0.29176,0.52679,n
0.15915,0.43009,n
0.11856,0.49691,n
0.32753,0.47397,n
0.36013,0.21640,p
0.09290,0.85983,p
0.85199,0.76635,p
0.40986,0.28000,p
0.21589,0.56649,n
0.35091,0.00889,p
0.31911,0.92446,p
0.33384,0.44616,n
0.00843,0.45641,p
0.50696,0.64370,p
0.40344,0.79883,p
0.68624,0.99302,p
0.16565,0.62934,p
0.25828,0.59604,n
0.22567,0.93609,p
0.85793,0.16605,p
0.18299,0.48848,n
0.23811,0.51704,n
0.13233,0.58311,n
0.21530,0.35305,n
0.27061,0.40074,n
0.96300,0.45965,p
0.43477,0.32114,p
0.21613,0.45117,n
0.06394,0.51715,n
0.26614,0.60735,n
0.80642,0.97794,p
0.90014,0.33303,p
0.18802,0.57924,n
0.10307,0.67269,p
0.24085,0.46988,n
0.19267,0.45667,n
0.54610,0.75024,p
0.08179,0.45391,n
0.30679,0.72975,p
0.41667,0.57887,p
0.96277,0.62307,p
0.23760,0.50237,n
0.01796,0.45549,p
0.44024,0.72697,p
0.16179,0.39439,n
0.59064,0.29862,p
0.17504,0.49829,n
0.74623,0.16806,p
0.26468,0.99399,p
0.19075,0.55987,n
0.30901,0.06559,p
0.50214,0.22714,p
0.13172,0.55591,n
0.20683,0.86105,p
0.27899,0.55128,n
0.24359,0.59185,n
0.85201,0.14044,p
0.09926,0.58490,n
0.22932,0.42123,n
0.25796,0.59081,n
0.56298,0.14540,p
0.32524,0.54214,n
0.25932,0.54522,n
0.77197,0.83667,p
0.68832,0.06168,p
0.92179,0.64583,p
0.14581,0.45246,n
0.21527,0.47134,n
0.21423,0.62880,n
0.01839,0.89035,p
0.27909,0.60939,n
0.21884,0.64505,n
0.52553,0.61812,p
0.77455,0.76780,p
0.42994,0.42294,p
0.36643,0.74504,p
0.61764,0.70923,p
0.24677,0.48629,n
0.29754,0.40668,n
0.11945,0.48202,n
0.10905,0.38474,n
0.21617,0.64267,n
0.89336,0.82446,p
0.24053,0.57619,n
0.72000,0.51647,p
0.82128,0.52824,p
0.23986,0.50718,n
0.13366,0.38520,n
0.43069,0.47976,p
0.61517,0.42828,p
0.22728,0.41159,n
0.46342,0.23812,p
0.17261,0.43940,n
0.08539,0.53990,n
0.31759,0.50391,n
0.94264,0.02425,p
0.63504,0.50575,p
0.19007,0.56571,n
0.03731,0.08019,p
0.25195,0.61429,n
0.30371,0.92257,p
0.10038,0.53883,n
0.63804,0.76899,p
0.10361,0.54764,n
0.10834,0.25732,p
0.02600,0.54721,p
0.08728,0.41975,n
0.34925,0.47445,p
0.25521,0.81700,p
0.47370,0.48878,p
0.93029,0.60232,p
0.81421,0.94047,p
0.99366,0.29517,p
0.23644,0.36020,n
0.95215,0.56835,p
0.22872,0.58631,n
0.39287,0.01411,p
0.84420,0.51050,p
0.64327,0.12810,p
0.27485,0.62611,n
0.05552,0.40952,p
0.02025,0.27512,p
0.93797,0.05927,p
0.20904,0.64342,n
0.46928,0.01547,p
0.16018,0.44455,n
0.69345,0.13654,p
0.40095,0.78062,p
0.19719,0.60079,n
0.51014,0.43106,p
0.53979,0.23089,p
0.23592,0.37007,n
0.62015,0.88205,p
0.25118,0.58649,n
0.20551,0.50347,n
0.28154,0.52305,n
0.06572,0.85719,p
0.29827,0.55030,n
0.21544,0.59872,n
0.17856,0.38355,n
0.55820,0.01127,p
0.13728,0.55807,n
0.33120,0.49408,n
0.67144,0.51495,p
0.33864,0.74659,p
0.16628,0.62776,n
0.15313,0.51555,n
0.84533,0.57208,p
0.15852,0.46198,n
0.21838,0.45979,n
0.28542,0.57351,n
0.13328,0.44792,n
0.18173,0.38882,n
0.91268,0.27886,p
0.65419,0.46753,p
0.25857,0.47254,n
0.06505,0.50466,n
0.21303,0.46049,n
0.59216,0.47745,p
0.06142,0.55010,n
0.38779,0.41135,p
0.00092,0.59417,p
0.11062,0.59407,n
0.37544,0.46428,p
0.82708,0.04784,p
0.13407,0.54961,n
0.08078,0.50168,n
0.07369,0.51651,n
0.79005,0.25765,p
0.13665,0.25468,p
0.17648,0.48440,n
0.24803,0.53561,n
0.09301,0.60796,p
0.11257,0.57359,n
0.26860,0.52256,n
0.54727,0.04224,p
0.47505,0.21148,p
0.18221,0.53701,n
0.28071,0.52201,n
0.12156,0.43228,n
0.16798,0.37710,n
0.14611,0.59218,n
0.27015,0.46607,n
0.99343,0.29337,p
0.86885,0.90570,p
0.33570,0.44647,n
0.15043,0.38806,n
0.16063,0.41472,n
0.37278,0.54245,p
0.86010,0.41666,p
0.94987,0.95498,p
0.14242,0.37095,n
0.21649,0.49583,n
0.13941,0.54298,n
0.09029,0.30906,p
0.72685,0.44018,p
0.25485,0.44840,n
0.29632,0.51154,n
0.28629,0.51472,n
0.68281,0.05784,p
0.33797,0.49445,n
0.12371,0.59478,n
0.40532,0.36297,p
0.76334,0.12693,p
0.85655,0.37488,p
0.26489,0.84317,p
0.24124,0.39589,n
0.30065,0.59163,n
0.65509,0.85907,p
0.15403,0.55220,n
0.87599,0.32460,p
0.75681,0.31605,p
0.15318,0.38825,n
0.18045,0.37113,n
0.53551,0.47999,p
0.73929,0.39177,p
0.15274,0.36217,n
0.10093,0.93725,p
0.61910,0.95565,p
0.94674,0.60236,p
0.94626,0.22322,p
0.13969,0.47666,n
0.39603,0.35699,p
0.14753,0.40419,n
0.72540,0.29175,p
0.65886,0.05895,p
0.29474,0.87119,p
0.73668,0.31857,n
0.15801,0.66928,p
0.26765,0.53653,n
0.24982,0.47237,n
0.87726,0.37505,p
0.89370,0.24831,p
0.19550,0.37908,n
0.09398,0.57981,n
0.83795,0.04752,p
0.83947,0.10462,p
0.19199,0.28567,p
0.68237,0.89279,p
0.28106,0.52354,n
0.15190,0.54509,n
0.15777,0.47948,n
0.13413,0.48328,n
0.27510,0.28348,p
0.58256,0.61818,p
0.18432,0.30064,p
0.12538,0.38769,n
0.19670,0.46414,n
0.53890,0.23099,p
0.56172,0.97215,p
0.88299,0.80948,p
0.26407,0.61384,n
0.59845,0.42712,p
0.29702,0.91549,p
0.07280,0.57813,n
0.79707,0.27469,p
0.17263,0.45501,n
0.20667,0.81670,p
0.63495,0.83447,p
0.24374,0.70244,p
0.87166,0.26975,p
0.01644,0.54900,p
0.35374,0.82939,p
0.22608,0.58010,n
0.13138,0.44803,n
0.59307,0.83205,p
0.15337,0.51441,n
0.44186,0.62033,p
0.21049,0.37687,n
0.98623,0.10210,p
0.15207,0.61965,n
0.69660,0.46213,p
0.28227,0.48694,n
0.13479,0.53830,n
0.32706,0.55711,n
0.81933,0.50888,p
0.93845,0.74337,p
0.15309,0.52692,n
0.35086,0.20859,p
0.79412,0.14865,p
0.12508,0.42074,n
0.11881,0.47102,n
0.19292,0.58808,n
0.12205,0.02171,p
0.10108,0.47172,n
0.83575,0.37150,p
0.35370,0.06973,p
0.15175,0.36439,n
0.14935,0.48473,n
0.61771,0.34554,p
0.29369,0.61222,n
0.85117,0.42304,p
0.04617,0.72894,p
0.22792,0.58143,n
0.28449,0.56288,n
0.11205,0.42101,n
0.26367,0.62134,n
0.07896,0.55573,n
0.17578,0.52116,n
0.05055,0.78531,p
0.59404,0.63944,p
0.23493,0.57718,n
0.56268,0.49543,p
0.30696,0.60265,n
0.14075,0.45167,n
0.19478,0.36548,n
0.01717,0.52116,p
0.06667,0.51578,n
0.68844,0.23312,p
0.01341,0.02115,p
0.06385,0.47480,n
0.48615,0.17538,p
0.20665,0.35894,n
0.18590,0.40983,n
0.77564,0.60908,p
0.94323,0.31030,p
0.21748,0.52880,n
0.37926,0.64186,p
0.90270,0.45994,p
0.18242,0.51848,n
0.07809,0.52227,n
0.45396,0.86411,p
0.66402,0.72237,p
0.66454,0.45063,p
0.29761,0.12379,p
0.26929,0.44477,p
0.75874,0.16192,p
0.14830,0.63442,n
0.57709,0.12877,p
0.65127,0.14230,p
0.14343,0.51309,n
0.89183,0.39076,p
0.17396,0.58500,n
0.65931,0.57066,p
0.80166,0.47826,p
0.50804,0.75968,p
0.24974,0.58687,n
0.34352,0.48197,n
0.23965,0.47974,n
0.38228,0.30345,p
0.09575,0.53510,n
0.10425,0.35306,p
0.91068,0.35068,p
0.13820,0.43281,n
0.83870,0.05473,p
0.13530,0.17638,p
0.64899,0.68771,p
0.10517,0.38699,n
0.30293,0.48314,n
0.17825,0.36389,n
0.09624,0.43029,n
0.30017,0.94522,p
0.50961,0.24393,p
0.26058,0.40803,p
0.78124,0.06815,p
0.21186,0.53102,n
0.28811,0.43202,n
0.06263,0.77799,p
0.54120,0.87641,p
0.13048,0.55903,n
0.18022,0.57335,n
0.41864,0.55446,p
0.17710,0.63424,p
0.10975,0.50966,n
0.18315,0.36345,n
0.08862,0.54390,n
0.17142,0.46959,n
0.17401,0.53472,n
0.16839,0.47687,n
0.09896,0.42792,n
0.24808,0.62179,n
0.26213,0.40741,n
0.22348,0.48814,n
0.45865,0.10270,p
0.66115,0.98933,n
0.17986,0.48293,n
0.98680,0.98744,p
0.07734,0.87304,p
0.98315,0.10473,p
0.19312,0.82014,p
0.26830,0.48817,n
0.09143,0.88871,p
0.00661,0.02477,p
0.81187,0.66575,p
0.25613,0.46951,n
0.32744,0.38322,p
0.28048,0.55798,n
0.14402,0.43906,n
0.87944,0.42775,p
0.11378,0.39679,n
0.18897,0.44204,n
0.17666,0.46025,n
0.23041,0.88271,p
0.13891,0.39260,n
0.23563,0.43069,n
0.07271,0.91086,p
0.71615,0.52789,p
0.30498,0.09815,p
0.77909,0.57022,p
0.37297,0.97003,p
0.40195,0.65739,p
0.78472,0.51521,p
0.08272,0.48830,n
0.11844,0.38883,p
0.26793,0.49327,n
0.31511,0.68980,p
0.49303,0.19478,p
0.40011,0.25966,p
0.86225,0.09281,p
0.30811,0.49789,n
0.77888,0.52489,p
0.41037,0.96200,n
0.09097,0.48751,n
0.17706,0.11827,p
0.24119,0.58453,n
0.45679,0.59079,p
0.16686,0.37701,n
0.29051,0.42453,n
0.24697,0.38611,n
0.62922,0.77856,p
0.06633,0.52842,p
0.18270,0.73387,p
0.12809,0.55452,n
0.18852,0.25157,p
0.72623,0.79207,p
0.24573,0.20041,p
0.76176,0.62201,p
0.14792,0.50837,n
0.59633,0.23982,p
0.05256,0.50526,n
0.25765,0.54399,n
0.31112,0.43169,n
0.30755,0.12437,p
0.83248,0.92278,p
0.53692,0.19365,p
0.09675,0.47109,n
0.24189,0.38156,n
0.22091,0.68148,p
0.21784,0.37094,n
0.70186,0.84712,p
0.08785,0.50632,n
0.27930,0.39014,n
0.99610,0.01645,p
0.13315,0.53742,n
0.21431,0.53334,n
0.19080,0.31309,p
0.09699,0.05204,p
0.39931,0.42323,p
0.03894,0.38820,p
0.10138,0.51370,n
0.76583,0.70390,p
0.06981,0.43985,n
0.25809,0.59668,n
0.21135,0.83532,p
0.76319,0.67824,p
0.26556,0.97968,p
0.06972,0.47503,n
0.27908,0.83115,p
0.18283,0.40987,n
0.99121,0.79230,p
0.27755,0.87985,p
0.13344,0.47517,n
0.83271,0.42197,p
0.73501,0.73073,p
0.17035,0.36448,n
0.18643,0.35873,n
0.37691,0.45170,n
0.40890,0.36829,n
0.52071,0.75439,p
0.45848,0.54388,n
0.40386,0.69951,n
0.43938,0.20986,p
0.36144,0.63678,n
0.30512,0.53493,n
0.99584,0.45209,p
0.24316,0.50997,n
0.06940,0.64616,p
0.68164,0.30738,n
0.77976,0.07427,p
0.32257,0.34303,n
0.81501,0.34594,p
0.64495,0.33693,p
0.46795,0.48892,n
0.48382,0.32410,n
0.38213,0.45667,n
0.54864,0.94876,p
0.02968,0.12220,p
0.10613,0.93378,p
0.82579,0.79701,p
0.05461,0.37565,p
0.17734,0.54906,p
0.13785,0.28893,p
0.32915,0.38906,n
0.27740,0.82252,p
0.85286,0.28544,p
0.92674,0.41536,p
0.01115,0.47253,p
0.21288,0.71656,p
0.00511,0.04568,p
0.45238,0.62708,n
0.48653,0.85512,p
0.61181,0.37623,n
0.98520,0.59802,p
0.85845,0.05023,p
0.53033,0.30891,n
0.27818,0.62872,n
0.41350,0.05721,p
0.67060,0.41537,n
0.80568,0.63767,n
0.38091,0.69833,n
0.51210,0.72910,p
0.44930,0.52543,n
0.54724,0.86701,p
0.20098,0.98587,p
0.27387,0.39008,p
0.61322,0.72365,n
0.05535,0.66392,p
0.70871,0.03336,p
0.22160,0.45430,n
0.23326,0.49006,n
0.03396,0.97083,p
0.44078,0.36181,n
0.40525,0.33908,n
0.38070,0.49983,n
0.03867,0.06111,p
0.47159,0.55244,n
0.99474,0.72986,p
0.48561,0.61625,n
0.43727,0.61587,n
0.15497,0.26792,p
0.24414,0.57259,n
0.23503,0.55100,n
0.49558,0.74765,p
0.32426,0.53658,n
0.94598,0.78815,p
0.44086,0.89677,p
0.50976,0.08196,p
0.04102,0.42940,p
0.48621,0.58624,n
0.50053,0.98963,p
0.29988,0.36575,n
0.54859,0.43633,n
0.80257,0.66067,p
0.49972,0.63561,n
0.36895,0.68909,n
0.32426,0.66191,n
0.61835,0.03913,p
0.46184,0.51868,n
0.43593,0.21920,p
0.39999,0.19565,p
0.68971,0.30997,p
0.87054,0.25555,p
0.32110,0.38961,n
0.44814,0.31270,n
0.56574,0.57217,n
0.29865,0.41293,n
0.34112,0.45352,p
0.38391,0.06752,p
0.44332,0.61574,n
0.69064,0.89132,p
0.46039,0.52741,n
0.51059,0.39963,n
0.45273,0.96463,p
0.37662,0.61942,n
0.36762,0.46716,n
0.07846,0.98768,p
0.37010,0.49534,n
0.54085,0.19214,p
0.55620,0.51278,n
0.03808,0.96947,p
0.28034,0.48960,n
0.89144,0.29502,p
0.86353,0.75528,p
0.87785,0.31240,p
0.19985,0.40035,p
0.55399,0.49930,n
0.86948,0.71664,p
0.42078,0.62886,n
0.30191,0.72225,p
0.29265,0.40084,n
0.91895,0.94451,p
0.31472,0.95044,p
0.75001,0.62025,p
0.91734,0.37863,p
0.27142,0.55427,n
0.93310,0.02487,p
0.69879,0.56887,p
0.47267,0.33018,n
0.20696,0.81244,p
0.74125,0.96094,p
0.26571,0.59156,n
0.46362,0.39143,n
0.54092,0.16225,p
0.52233,0.42655,n
0.55267,0.61379,n
0.86836,0.55996,p
0.30100,0.40753,n
0.97885,0.99876,p
0.10982,0.76306,p
0.09922,0.22511,p
0.30024,0.07642,p
0.38568,0.41393,n
0.41769,0.52681,n
0.37555,0.53388,n
0.48009,0.41619,n
0.68008,0.64247,p
0.73196,0.65407,p
0.20362,0.77382,p
0.39030,0.62955,n
0.42519,0.32533,n
0.41911,0.39851,n
0.36251,0.49299,n
0.34133,0.45334,n
0.97878,0.45774,p
0.57510,0.84063,p
0.26530,0.47508,n
0.40082,0.49232,n
0.28057,0.46512,n
0.57450,0.56821,n
0.48966,0.46470,n
0.52003,0.40677,n
0.32645,0.47171,n
0.46248,0.79085,p
0.54274,0.57064,n
0.98956,0.50172,p
0.45370,0.66598,n
