@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
9.471,9.326,0.172,n
1.785,1.464,2.516,p
0.376,4.094,9.631,p
9.539,1.688,1.971,n
3.386,6.960,9.289,n
6.232,0.890,5.283,p
1.785,5.408,4.098,p
0.098,2.116,3.561,p
8.340,6.253,0.949,p
7.590,3.067,1.733,n
1.820,4.624,9.659,p
0.367,7.976,5.254,p
9.639,7.179,2.499,n
3.052,4.192,2.482,p
1.943,1.369,8.854,n
2.730,0.074,1.454,p
8.351,0.638,4.562,n
0.025,7.862,2.455,p
7.117,8.047,7.345,n
2.182,0.906,9.025,p
5.364,7.927,7.059,n
4.314,3.564,8.928,p
1.016,8.587,6.874,n
3.684,3.264,5.166,p
5.986,0.707,8.932,p
2.253,3.041,6.682,p
6.785,1.915,7.053,n
2.657,5.894,9.377,n
4.685,0.546,4.929,p
9.682,5.030,7.441,n
8.469,5.321,1.851,n
1.652,2.347,2.196,p
5.104,9.637,6.556,n
0.903,0.247,5.446,n
3.326,7.310,0.938,n
6.733,0.378,6.367,p
1.199,9.534,6.509,n
7.145,4.240,2.086,n
2.456,9.135,9.450,n
2.148,2.961,8.624,p
0.835,0.308,9.684,p
0.141,2.684,4.935,p
9.381,3.521,1.094,n
6.700,1.199,6.891,p
4.211,9.407,8.323,n
0.680,5.117,1.598,p
4.653,9.246,3.010,n
1.348,7.073,4.337,n
0.302,4.293,2.254,n
0.719,1.652,6.022,p
2.838,1.498,7.420,p
2.817,6.706,6.885,n
6.621,6.819,0.974,n
3.062,4.512,3.441,p
5.588,2.126,9.604,p
9.195,9.849,3.382,n
1.245,5.742,0.165,p
3.837,4.993,2.148,n
0.084,4.719,2.505,p
7.837,0.520,8.892,n
1.539,9.183,8.118,n
9.255,0.828,3.618,p
5.834,0.658,5.650,p
8.139,4.446,3.641,n
5.251,4.750,1.743,n
8.290,0.003,3.085,n
4.574,1.380,9.056,p
5.064,3.896,6.107,n
2.801,1.254,6.627,p
3.780,9.534,2.743,n
6.734,3.475,2.259,n
4.897,3.308,7.987,n
6.351,7.252,0.645,n
0.300,0.750,0.873,p
8.613,5.484,0.615,n
3.543,4.227,8.317,p
1.482,7.667,5.997,n
2.111,0.682,6.697,p
9.808,5.137,3.271,n
0.439,1.594,9.913,p
6.240,0.238,1.479,n
2.565,6.542,9.273,n
4.991,9.221,1.309,n
3.004,3.768,8.069,p
5.450,9.223,1.393,n
0.426,4.319,7.370,p
4.494,8.183,8.802,n
3.842,3.030,8.146,p
6.596,3.744,9.069,n
5.994,0.617,2.414,p
9.897,0.823,9.573,n
2.765,4.917,8.343,p
4.283,4.557,8.840,n
2.202,5.115,4.010,p
2.014,1.118,1.672,p
1.385,4.115,4.671,n
9.161,4.956,8.992,n
0.447,1.060,8.105,p
4.634,6.548,4.273,n
0.267,2.625,0.619,p
1.351,6.325,8.834,n
3.101,3.986,4.383,p
1.328,4.778,6.370,p
6.939,4.272,5.776,n
1.450,6.483,4.743,p
8.450,8.769,2.327,n
0.810,2.627,7.194,p
1.109,8.869,3.214,n
4.690,5.210,4.491,n
1.544,4.940,1.559,p
0.369,0.805,0.267,p
2.583,2.580,9.646,p
1.444,0.576,3.788,p
8.425,6.292,1.364,n
1.500,4.852,1.718,p
4.272,0.683,9.423,p
3.445,0.555,1.040,n
7.149,4.999,3.309,n
0.685,2.683,8.839,p
8.384,1.135,5.713,p
1.014,6.454,1.244,p
3.269,0.412,4.219,p
6.191,0.173,5.495,p
3.139,2.885,1.392,p
5.661,1.400,1.413,p
0.005,4.200,2.386,p
3.790,8.582,6.190,n
7.687,8.532,1.087,n
1.292,5.211,5.677,p
7.624,3.674,8.974,n
3.499,4.419,4.219,p
0.479,4.880,3.226,p
2.310,0.196,0.771,p
9.046,9.941,1.869,n
5.953,8.222,0.111,n
4.701,1.985,1.815,p
9.457,3.916,7.970,n
1.644,6.224,9.429,p
0.032,1.434,2.573,p
8.575,2.845,5.235,n
2.030,1.782,0.312,p
1.569,4.400,3.206,p
5.020,7.073,5.786,n
1.509,6.399,2.651,p
0.182,0.043,3.708,p
3.273,0.423,0.295,p
7.252,4.822,7.220,n
1.939,4.617,4.482,p
0.881,3.122,3.698,p
1.969,0.794,0.727,p
9.988,5.735,4.790,n
3.863,1.086,6.599,p
1.503,2.684,9.524,p
1.959,5.980,9.258,p
7.094,1.341,4.989,n
1.560,1.189,3.178,p
3.417,1.964,1.215,p
4.205,1.330,8.203,p
5.163,6.022,7.322,n
0.932,9.655,5.233,n
1.996,4.730,7.716,p
5.574,8.724,5.284,n
6.991,9.216,2.605,n
0.537,0.816,9.393,p
0.795,9.028,9.138,n
6.595,8.536,8.359,p
1.476,3.390,9.385,p
9.914,7.709,4.206,n
0.924,5.154,9.547,p
2.637,9.439,9.155,n
5.196,0.116,8.065,p
2.240,5.649,9.626,p
3.578,8.347,0.390,n
9.335,4.088,5.091,n
9.196,2.125,5.572,n
0.313,3.232,8.602,p
1.515,0.218,7.519,p
8.256,6.022,4.504,n
0.756,5.877,8.428,p
0.626,8.598,5.269,n
5.420,0.141,6.254,p
5.892,1.440,3.162,p
8.348,9.916,5.918,n
3.703,9.037,9.467,n
6.179,0.839,2.157,p
6.096,3.475,4.333,n
2.401,9.280,5.290,n
5.490,5.101,0.615,n
5.864,7.095,3.338,n
4.237,7.693,0.015,n
3.795,1.711,8.344,p
3.930,3.603,9.368,p
7.641,1.686,8.927,n
9.594,4.998,6.451,n
2.288,2.178,9.947,p
8.063,2.688,8.124,n
2.325,5.398,4.234,p
5.440,7.615,9.303,n
6.009,0.946,2.026,p
7.160,8.533,6.033,n
7.524,6.401,1.052,n
0.336,3.940,4.015,p
4.643,2.043,2.854,p
5.403,6.769,6.107,n
3.132,2.273,3.943,p
6.813,6.595,1.364,n
3.516,1.439,5.007,p
3.991,9.837,4.167,n
3.185,2.068,3.863,n
1.126,8.122,3.801,n
1.118,7.713,9.686,n
4.829,0.818,7.541,p
1.888,0.613,1.967,p
5.277,9.151,1.552,n
0.101,3.076,6.940,n
0.240,2.894,8.972,p
6.673,8.658,4.485,n
1.540,8.956,1.808,n
6.933,4.610,3.449,n
5.154,9.216,2.177,p
4.251,1.871,5.606,p
3.777,8.738,6.724,n
4.452,0.787,8.598,n
6.435,0.426,0.348,p
2.849,2.301,1.055,p
4.295,6.644,9.061,n
3.129,3.114,5.870,p
4.265,2.523,1.400,p
7.412,0.310,6.992,p
2.572,3.487,3.331,p
3.654,0.339,4.272,p
9.731,3.714,2.531,n
1.991,5.717,5.229,p
2.860,5.553,2.258,n
1.453,7.190,6.311,n
6.332,7.094,6.058,n
6.669,9.649,8.847,p
1.877,8.389,0.049,n
4.259,2.459,9.050,p
3.743,8.436,6.009,n
4.677,9.956,5.617,n
2.932,3.984,9.600,p
3.625,0.801,7.519,p
1.318,6.452,0.362,p
1.574,1.991,3.725,p
3.112,5.936,4.601,n
5.650,1.063,3.000,p
6.283,1.166,4.449,p
6.714,9.568,8.055,n
6.089,0.682,8.585,p
0.865,8.317,6.969,n
3.020,6.739,5.446,p
1.727,7.752,6.161,n
0.480,8.660,6.479,n
5.338,4.596,5.668,p
0.177,3.559,0.804,p
1.771,5.735,5.770,n
2.440,5.405,0.729,p
6.742,2.538,6.820,n
0.813,5.823,9.752,p
4.345,3.941,5.708,n
6.167,7.570,1.333,n
4.408,3.460,8.189,p
3.266,8.028,6.985,p
2.790,1.616,6.700,p
7.666,6.078,0.703,n
3.774,2.242,0.958,p
3.843,4.313,5.016,n
4.487,4.758,2.565,p
3.842,1.185,2.674,p
0.156,6.767,5.375,p
9.113,9.553,4.619,n
3.763,2.839,9.309,p
5.852,0.314,5.235,p
7.784,7.523,3.833,p
7.025,4.931,8.146,n
4.200,2.950,8.812,p
5.924,9.996,4.740,n
3.850,5.440,2.345,n
1.766,5.678,7.216,p
2.979,8.955,4.725,n
5.269,8.830,8.612,n
2.399,0.705,8.566,p
6.554,6.100,2.195,n
0.415,4.467,9.833,p
7.465,1.736,5.603,n
4.293,2.422,9.780,p
3.633,9.367,3.524,n
3.665,6.765,6.627,n
3.731,5.120,4.007,n
4.792,1.822,6.586,p
9.926,6.483,0.777,p
9.055,0.492,6.025,n
1.082,8.116,6.159,n
3.393,4.225,7.221,p
2.486,2.395,8.589,p
0.322,0.987,4.111,p
0.563,1.690,7.927,p
5.338,0.287,4.771,p
9.317,4.940,5.516,n
0.552,0.604,3.537,p
1.071,6.898,4.248,p
1.025,4.011,8.666,p
7.536,1.914,6.800,n
9.413,3.576,5.952,n
3.448,1.800,9.965,p
5.796,6.080,5.481,p
7.953,7.172,6.043,n
1.763,6.581,1.905,n
8.911,1.108,5.823,n
8.771,3.033,5.392,n
8.606,8.128,7.427,n
8.420,7.532,5.394,n
7.041,0.586,6.638,p
0.434,6.122,6.132,p
3.250,1.766,9.050,p
5.154,3.865,3.539,n
3.288,5.687,0.311,n
5.821,8.917,0.010,n
4.023,8.914,7.927,n
3.890,3.167,5.986,p
2.020,9.772,9.932,n
5.049,1.609,1.687,n
9.114,5.665,6.577,n
5.702,4.358,7.931,n
4.621,7.392,6.663,n
8.064,5.726,1.921,n
7.082,8.617,3.168,p
3.555,8.953,1.057,n
5.315,1.134,5.935,p
9.317,0.813,4.284,n
0.857,3.559,9.465,p
5.758,4.993,6.490,n
5.078,7.644,9.273,n
4.672,2.089,7.838,p
0.622,2.770,0.138,p
4.485,6.671,2.084,p
6.594,1.705,1.682,n
3.283,7.628,9.298,n
7.744,7.497,2.309,n
0.569,2.257,6.770,p
8.022,4.396,7.345,n
9.314,1.466,3.642,n
7.577,5.632,8.350,p
0.549,3.703,1.146,p
5.041,2.746,7.101,p
9.821,3.387,3.487,n
5.134,0.819,5.077,p
3.799,2.009,6.200,p
1.430,9.854,3.525,n
0.177,6.735,4.346,p
2.655,3.408,7.181,p
7.452,2.687,4.256,n
1.876,0.629,5.715,p
2.169,3.184,3.911,p
2.921,2.792,8.817,p
1.194,9.483,1.423,n
3.516,5.970,5.918,n
5.239,0.903,4.341,p
5.256,5.404,9.761,n
1.002,6.605,1.518,p
2.636,6.282,6.244,p
0.564,5.603,0.003,p
9.423,2.979,5.011,n
1.503,8.168,6.703,n
7.283,8.078,4.889,n
0.611,7.317,0.723,p
9.614,2.309,7.177,n
5.542,4.059,5.819,n
4.520,0.350,7.048,p
7.962,3.825,6.468,n
7.609,2.542,8.748,n
2.305,3.363,4.403,p
3.446,4.083,6.790,p
3.768,0.516,0.511,p
7.620,8.754,8.822,n
2.777,8.759,5.796,n
0.263,1.908,8.538,p
0.609,3.985,2.696,p
2.079,0.307,4.119,p
0.928,6.948,3.619,p
9.225,6.803,5.296,n
0.076,2.790,3.593,p
9.911,4.253,3.691,p
8.202,4.628,7.130,p
1.104,7.336,7.625,n
7.760,0.580,0.941,p
0.831,3.063,4.424,p
1.640,5.723,5.333,n
9.666,3.279,5.973,n
0.948,4.874,3.502,p
1.547,5.801,9.619,p
1.834,0.689,3.936,p
3.922,3.551,5.876,p
4.069,9.327,2.335,n
3.749,6.117,0.081,n
6.739,0.514,6.500,p
6.276,1.613,2.137,p
0.189,6.284,9.839,p
3.679,3.335,1.513,p
5.166,0.439,7.510,p
9.137,4.015,8.930,n
4.465,0.532,5.668,p
4.609,0.115,5.486,p
8.424,2.258,5.318,n
6.437,5.921,8.284,n
3.011,0.787,2.083,p
9.350,0.753,7.529,p
0.434,9.970,5.567,p
5.858,4.773,4.163,n
1.125,7.109,8.585,n
6.129,1.112,0.650,p
9.031,3.119,9.836,n
3.723,5.764,7.050,n
8.688,8.938,9.994,n
5.040,2.249,8.717,p
1.196,3.142,9.662,p
1.643,7.377,4.484,n
0.979,0.987,2.437,p
2.425,9.522,0.444,n
2.634,1.610,4.055,p
2.818,3.242,6.769,p
2.820,1.422,0.257,n
4.280,9.361,9.952,n
3.583,1.742,0.685,p
6.132,0.877,0.082,n
7.679,0.161,7.734,p
9.143,0.442,0.496,n
2.006,7.672,1.930,n
8.615,3.142,5.451,n
4.784,0.131,3.198,p
9.030,3.589,4.114,n
7.040,1.090,9.869,n
0.702,0.209,5.040,p
9.658,5.241,5.825,p
9.826,6.365,2.783,n
3.639,9.588,2.132,n
5.986,1.496,7.002,p
2.505,0.602,5.325,n
1.722,3.020,0.291,p
4.497,3.229,5.459,p
3.789,0.974,3.338,p
6.856,5.981,0.397,n
7.140,0.774,7.260,p
1.031,5.957,6.466,p
4.928,9.361,0.377,n
5.906,2.139,6.237,n
5.396,1.087,1.563,p
5.828,8.266,6.816,n
9.414,6.777,7.368,n
1.152,5.587,2.471,p
8.608,7.552,1.703,n
3.684,8.570,8.548,n
9.023,9.000,7.911,p
4.188,8.795,1.563,n
6.256,4.811,2.698,n
5.053,5.678,7.545,n
4.823,7.530,8.714,p
1.388,1.681,6.972,p
7.306,4.787,8.420,n
3.107,6.310,8.530,n
2.352,9.934,0.690,n
5.103,1.289,0.202,n
8.310,2.478,7.514,n
6.833,7.281,9.973,n
9.676,3.757,8.982,n
2.622,3.921,3.176,p
1.554,3.770,3.138,p
9.605,3.518,8.300,n
8.973,3.373,4.427,p
6.968,6.727,4.880,n
9.529,1.631,2.111,n
6.349,7.417,2.655,n
5.542,0.771,9.043,p
0.014,1.899,3.521,n
1.056,0.376,4.718,p
6.690,3.157,6.694,n
2.062,8.028,8.996,n
0.138,7.576,7.921,p
1.724,4.040,5.794,p
9.275,7.614,2.152,p
0.797,7.392,4.640,n
5.844,1.812,0.982,p
5.188,0.123,8.213,p
1.256,3.946,2.315,p
2.998,3.699,8.844,p
7.200,1.533,5.390,n
2.809,2.406,1.449,p
6.976,3.952,5.420,n
0.811,1.717,0.147,n
9.510,0.829,5.281,n
1.834,9.794,0.758,n
1.086,0.027,7.712,p
6.255,0.156,1.556,p
1.235,0.699,3.469,p
1.989,4.275,4.094,n
1.236,0.536,2.128,p
6.129,3.582,5.565,n
1.667,1.831,3.590,p
6.892,4.700,6.262,n
4.285,8.980,4.390,n
4.202,0.795,1.985,p
0.383,8.598,0.048,n
9.022,2.396,6.046,p
2.048,8.316,0.285,n
4.639,1.594,5.789,p
9.516,8.905,1.612,p
5.263,5.941,9.552,n
3.020,3.972,2.319,p
2.177,1.489,7.036,p
3.049,0.106,4.059,p
9.755,8.562,0.563,p
1.318,3.948,8.748,p
4.707,6.372,2.252,n
5.237,4.180,4.605,n
2.814,6.366,5.130,n
9.013,1.307,5.322,p
0.441,0.363,4.981,p
7.985,3.457,2.118,n
9.108,1.621,2.788,n
0.124,3.965,9.545,n
6.873,8.868,8.391,n
6.478,7.498,8.110,n
6.139,8.506,0.295,n
8.334,7.872,8.288,n
5.984,7.454,9.170,n
1.391,7.640,7.018,n
1.536,0.770,1.910,p
8.295,5.626,9.302,n
0.940,6.027,8.550,p
9.972,3.468,9.249,n
1.906,4.488,5.774,p
2.998,5.107,0.710,n
5.540,1.282,3.221,p
0.629,1.824,6.874,p
3.554,5.982,1.412,n
0.844,1.822,9.608,p
9.611,8.114,1.673,n
4.529,7.729,7.510,n
0.282,2.538,3.052,p
3.966,1.044,8.448,p
1.410,2.070,7.354,p
0.139,9.953,7.187,n
5.555,1.551,4.592,p
7.186,8.220,9.937,n
6.560,0.547,6.371,p
3.220,2.159,4.285,p
2.834,0.049,2.127,p
9.260,4.260,7.951,n
6.567,8.091,5.522,n
9.231,2.286,0.906,n
2.798,8.382,9.134,n
0.023,1.388,2.011,p
5.595,0.499,7.576,p
4.724,0.960,3.889,p
7.468,6.043,1.333,n
6.312,0.214,9.224,p
1.890,1.729,9.185,p
3.087,5.968,2.164,n
0.505,2.335,4.218,p
